timestamp,config_name,gpu_freq_mhz,cpu_freq_mhz,target_gpu_freq_mhz,target_cpu_freq_mhz,workload,prompt_length,output_length,repeat,ttft_ms,tpot_ms,total_time_ms,output_tokens,tokens_per_second,model,runtime
2026-05-13T05:12:22.484032,GPU918_CPU1036,918,1036,918,1036,short_long,128,256,2,188.34372889250517,188.7991640789836,48333.066459978,256,5.296580969303484,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:12:55.475180,GPU918_CPU1036,918,1036,918,1036,medium_medium,512,128,0,8644.309603143483,386.43606999770753,32990.24831014685,64,1.9399672108656254,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:13:20.367807,GPU918_CPU1036,918,1036,918,1036,medium_medium,512,128,1,586.1255689524114,194.4404689837247,24891.685848124325,126,5.061931151179723,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:13:22.312717,GPU918_CPU1036,918,1036,918,1036,medium_medium,512,128,2,196.82307494804263,194.1608642518986,1944.015950895846,9,4.629591642935131,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:13:33.427915,GPU918_CPU1036,918,1036,918,1036,long_medium,1024,128,0,11114.434753078967,11114.434753078967,11114.434753078967,0,0.0,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:13:59.971948,GPU918_CPU1036,918,1036,918,1036,long_medium,1024,128,1,211.35845896787941,207.33277246495342,26543.12580288388,128,4.822340855804291,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:14:26.340525,GPU918_CPU1036,918,1036,918,1036,long_medium,1024,128,2,209.63933714665473,205.96452795269744,26367.664107121527,128,4.854430770961962,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:16:16.849408,GPU918_CPU1036,918,1036,918,1036,long_long,1024,512,0,208.015289157629,215.8468837276604,110507.72388302721,512,4.633160307798518,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:18:06.642893,GPU918_CPU1036,918,1036,918,1036,long_long,1024,512,1,210.0569021422416,214.44301809176963,109792.33172512613,512,4.663349361063147,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:18:06.852928,GPU918_CPU1036,918,1036,918,1036,long_long,1024,512,2,209.33161093853414,209.33161093853414,209.33161093853414,0,0.0,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:18:30.228175,GPU918_CPU1497,918,1497,918,1497,short_short,128,64,0,134.8596268799156,133.95910707878926,8574.472297914326,64,7.464016183895947,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:18:38.811756,GPU918_CPU1497,918,1497,918,1497,short_short,128,64,1,134.82954096980393,134.0921659998241,8582.825916120782,64,7.456751497171966,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:18:47.400919,GPU918_CPU1497,918,1497,918,1497,short_short,128,64,2,134.99554991722107,134.17793736453095,8588.396288920194,64,7.45191510114243,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:19:22.330009,GPU918_CPU1497,918,1497,918,1497,short_long,128,256,0,134.75228496827185,136.44252404680148,34928.26294596307,256,7.329308084861057,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:19:57.261365,GPU918_CPU1497,918,1497,918,1497,short_long,128,256,1,136.05179591104388,136.44633467820492,34930.52879185416,256,7.328832653105999,Phi-3-mini-Q4,llama.cpp-0.3.22
